executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,27739,8,8,false,99,0.6,0.8476715087890625,32,false,48,200,12,2.9803466796875,0.995819091796875,4,lzf,64,6,true,64,8,50,120,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,205.005
12,39713,28,50,false,70,0.6750593864195191,0.8613396884032012,89,false,102,429,50,1.659012528485598,0.4666040832208845,69,lzf,68,124,true,46,22,361,435,9,false,true,true,true,org.apache.spark.serializer.JavaSerializer,113.54
13,35871,39,46,true,59,0.9679375166212985,0.8878409882532968,124,false,109,512,33,1.5939102007794217,0.8516610819913554,65,lzf,87,115,true,42,27,469,412,3,false,true,false,true,org.apache.spark.serializer.KryoSerializer,175.237
1,42968,8,8,false,98,0.761810302734375,0.906890869140625,32,false,48,200,70,1.5,0.75,4,lzf,78,125,true,64,33,50,120,6,true,true,true,false,org.apache.spark.serializer.JavaSerializer,258.974
1,40621,8,31,false,99,0.783935546875,0.769287109375,32,false,48,200,63,1.5,0.75,104,lzf,80,32,true,64,26,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,250.84099999999998
1,26642,8,17,false,96,0.859527587890625,0.759979248046875,32,false,48,200,100,1.458251953125,0.75,4,lzf,97,123,true,64,59,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,148.474
1,28504,8,31,false,33,0.81439208984375,0.90570068359375,32,false,48,200,100,1.5,0.75,4,lzf,74,32,true,64,20,50,400,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,187.416
1,31015,8,40,false,97,0.91864013671875,0.88299560546875,32,false,48,200,14,3.66845703125,0.75,4,lzf,64,32,true,64,17,50,120,5,true,true,true,false,org.apache.spark.serializer.JavaSerializer,199.674
1,41013,8,46,false,76,0.6,0.780731201171875,32,false,48,200,35,1.5,0.75,100,lzf,64,126,true,64,15,50,484,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,244.63299999999998
1,27279,8,8,false,62,0.762237548828125,0.816375732421875,32,false,48,200,75,1.5,0.75,4,lzf,64,117,true,64,70,379,363,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,158.355
1,28583,8,8,false,35,0.9571533203125,0.9083251953125,32,false,48,200,75,2.8427734375,0.75,4,lzf,64,121,true,64,41,373,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,197.671
1,40019,8,8,false,48,0.6,0.8683013916015625,32,false,48,200,100,2.6759033203125,0.75,4,lzf,127,118,true,64,76,420,120,5,true,true,true,false,org.apache.spark.serializer.JavaSerializer,260.557
1,37172,8,8,false,73,0.6,0.909271240234375,32,false,48,200,13,1.224365234375,0.75,4,lzf,127,120,true,64,23,264,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,257.476
1,38704,8,8,false,73,0.6,0.81640625,32,false,48,200,99,1.59375,0.75,4,lzf,125,97,true,64,71,412,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,249.42
1,39137,8,8,false,95,0.9625396728515624,0.6445465087890625,32,false,48,200,86,1.8026123046875,0.75,118,lzf,81,32,true,64,54,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,258.08799999999997
1,43704,8,8,false,61,0.680938720703125,0.904510498046875,32,false,48,200,36,1.5,0.75,81,lzf,115,32,true,64,21,347,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,268.76
13,38578,8,8,false,72,0.6,0.81787109375,32,false,48,666,56,1.5,0.75,4,lzf,68,32,true,64,77,426,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,159.882
1,34789,8,8,false,66,0.6,0.897216796875,32,false,48,621,47,1.5,0.75,123,lzf,86,32,true,64,8,300,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,194.985
8,39599,8,8,false,91,0.6,0.8988037109375,32,false,61,200,85,1.5,0.75,91,lzf,119,32,true,64,8,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,136.404
10,37739,8,8,false,51,0.654998779296875,0.832672119140625,32,false,48,200,17,1.5,0.75,4,lzf,122,108,true,64,76,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,122.492
13,37689,8,8,false,48,0.6,0.80596923828125,32,false,30,200,81,1.5,0.75,4,lzf,70,126,true,64,35,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,112.215
11,38958,8,8,false,73,0.6,0.86920166015625,32,false,48,200,30,1.33251953125,0.75,10,lzf,89,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,156.092
14,27448,8,8,false,53,0.6,0.802093505859375,32,false,48,200,51,1.094482421875,0.75,4,lzf,76,32,true,64,10,50,492,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,121.27
14,31137,8,8,false,93,0.6,0.58526611328125,32,false,48,200,60,1.10400390625,0.75,120,lzf,84,32,true,64,36,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,159.852
13,35644,8,8,false,36,0.6,0.8994140625,32,false,73,200,14,1.0546875,0.75,4,lzf,94,32,true,64,44,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,119.238
13,35644,8,8,false,36,0.6,0.8994140625,32,false,48,200,61,1.2109375,0.75,3,lzf,94,32,true,64,44,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,156.17700000000002
6,43444,8,8,false,68,0.6,0.5008697509765625,32,false,45,200,73,1.2615966796875,0.75,4,lzf,76,32,true,64,9,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,116.64
13,33208,8,8,false,25,0.6,0.8980255126953125,32,false,48,200,34,2.6927490234375,0.75,85,lzf,85,32,true,64,24,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,154.364
11,43439,8,8,false,95,0.6,0.8474273681640625,32,false,48,200,77,1.5076904296875,0.75,104,lzf,98,32,true,64,30,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,159.737
