executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,36639,8,49,false,19,0.6,0.5,108,false,61,200,100,1.378662109375,0.95697021484375,4,lz4,124,32,true,64,64,101,352,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,643.227
1,25600,8,21,false,91,0.6,0.60662841796875,32,false,48,122,100,4.19091796875,0.9730224609375,4,lz4,102,32,true,60,64,348,278,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,532.006
1,25600,28,8,false,10,0.6,0.5,32,false,48,215,28,4.9200439453125,0.921112060546875,10,lz4,121,61,true,65,64,50,191,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,450.99
1,25600,8,8,false,10,0.698577880859375,0.608184814453125,43,false,48,361,99,1.5,0.32037353515625,4,lz4,64,90,true,50,64,92,158,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,596.151
1,29484,8,39,false,10,0.715118408203125,0.817596435546875,32,false,48,641,84,1.5,0.18988037109375,4,lz4,64,4,true,35,110,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,622.869
1,25600,8,13,false,10,0.54302978515625,0.87969970703125,99,false,127,426,51,1.5,0.1741943359375,4,lz4,64,85,true,64,98,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,511.70099999999996
1,25600,8,36,false,10,0.734588623046875,0.901153564453125,20,false,48,200,100,1.5,0.38604736328125,67,lz4,64,61,true,64,55,307,358,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,493.59
1,25600,8,8,false,10,0.5816650390625,0.7025146484375,51,false,41,200,78,1.5,0.739501953125,17,lz4,82,79,true,64,123,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,507.17800000000005
1,25600,8,45,false,10,0.6,0.5,2,false,100,986,93,1.5,0.504852294921875,4,lz4,92,91,true,64,99,50,52,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,525.138
1,25600,8,15,false,10,0.6,0.797821044921875,80,false,3,200,54,3.964599609375,0.18548583984375,33,lz4,64,48,true,64,112,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,563.561
1,25600,8,17,false,10,0.6,0.706817626953125,45,false,124,200,64,3.820556640625,0.27520751953125,65,lz4,64,32,true,64,47,50,43,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,553.529
1,25600,8,8,false,10,0.72235107421875,0.67034912109375,32,false,63,200,32,1.5,0.0711669921875,48,lz4,69,52,true,64,96,50,79,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,609.3240000000001
1,25600,8,26,false,10,0.698486328125,0.874755859375,32,false,110,572,95,1.5,0.75,16,lz4,64,67,true,64,118,50,352,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,601.991
1,25600,8,41,false,10,0.6105194091796875,0.5,32,false,67,200,45,1.5,0.501434326171875,8,lz4,126,16,true,64,122,50,283,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,458.42400000000004
1,25600,8,18,false,10,0.680877685546875,0.800567626953125,32,false,102,937,89,1.5,0.77484130859375,4,lz4,64,32,true,64,76,50,417,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,581.934
1,25600,8,23,false,10,0.6,0.5,32,false,20,200,60,1.5,0.310089111328125,114,lz4,67,32,true,64,78,50,291,4,true,true,true,false,org.apache.spark.serializer.JavaSerializer,532.118
1,25600,8,8,false,20,0.5103607177734375,0.5,20,false,47,593,86,1.5,0.346527099609375,54,lz4,104,32,true,64,64,50,443,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,487.348
1,42405,8,28,false,10,0.6,0.66656494140625,32,false,12,200,100,4.26806640625,0.75,90,lz4,64,112,true,83,106,50,281,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,796.2710000000001
1,33685,8,11,false,10,0.695526123046875,0.674346923828125,32,false,37,200,100,1.5,0.75,119,lz4,64,48,true,83,60,50,463,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,562.008
1,37299,8,8,false,10,0.6,0.9775238037109376,32,false,117,200,100,1.5,0.805084228515625,73,lz4,98,70,true,64,122,113,158,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,659.21
1,25600,36,8,false,10,0.6,0.814727783203125,7,false,89,883,100,1.5,0.67291259765625,105,lz4,85,32,true,64,64,127,405,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,546.717
1,38522,8,8,false,10,0.6,0.659820556640625,122,false,72,200,70,1.5,0.31378173828125,4,lz4,83,57,true,110,64,50,471,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,753.0319999999999
1,32150,8,19,false,10,0.6,0.554290771484375,49,false,50,556,89,1.5,0.26531982421875,4,lz4,71,32,true,54,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,545.354
1,31696,8,8,false,10,0.5992279052734375,0.8327178955078125,117,false,50,200,100,1.5,0.75,85,lz4,69,32,true,94,64,61,176,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,584.246
1,35623,28,8,false,10,0.61077880859375,0.79364013671875,4,false,48,200,100,1.5,0.3026123046875,54,lz4,91,32,true,52,64,50,150,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,523.6659999999999
1,39583,8,44,false,54,0.8346099853515625,0.5414886474609375,97,false,67,200,100,2.9007568359375,0.75,4,lz4,113,32,true,64,64,50,474,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,644.548
1,34469,8,12,false,10,0.5787353515625,0.9342041015625,71,false,37,200,100,1.5,0.75,61,lz4,122,32,true,64,4,50,177,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,485.92699999999996
